code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
77333;77140;NEMOURS;48.268026,2.6953079;FF de football;361;205;155;1;11;3;8;;148;12745;6737;1700;3513;1524;3402;6775;2568
77333;77140;NEMOURS;48.268026,2.6953079;FF des clubs alpins et de montagne;2;;;2;;;;;0;12745;6737;1700;3513;1524;3402;6775;2568
77333;77140;NEMOURS;48.268026,2.6953079;Fédération sportive des ASPTT;2;;2;;1;;1;;0;12745;6737;1700;3513;1524;3402;6775;2568
77333;77140;NEMOURS;48.268026,2.6953079;FF du sport universitaire;6;;6;;2;;2;;0;12745;6737;1700;3513;1524;3402;6775;2568
77340;77140;NONVILLE;48.2822946,2.7966348;FF de handball;3;2;1;;1;1;;;0;622;302;69;171;62;154;348;120
77431;77140;ST PIERRE LES NEMOURS;48.2637127,2.6870183;FF de hockey sur glace;1;;1;;;;;;0;5617;2939;639;1466;834;1337;2841;1438
77431;77140;ST PIERRE LES NEMOURS;48.2637127,2.6870183;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);3;;1;2;3;;1;2;0;5617;2939;639;1466;834;1337;2841;1438
77431;77140;ST PIERRE LES NEMOURS;48.2637127,2.6870183;FF de la retraite sportive;2;;;2;;;;;0;5617;2939;639;1466;834;1337;2841;1438
77486;77141;VAUDOY EN BRIE;48.6886359,3.0807951;FF d'athlétisme;1;1;;;;;;;0;837;409;132;223;54;270;461;106
77486;77141;VAUDOY EN BRIE;48.6886359,3.0807951;FF de gymnastique;4;2;2;;2;1;1;;0;837;409;132;223;54;270;461;106
77486;77141;VAUDOY EN BRIE;48.6886359,3.0807951;FF de karaté et disciplines associées;1;1;;;;;;;0;837;409;132;223;54;270;461;106
77486;77141;VAUDOY EN BRIE;48.6886359,3.0807951;FF d'éducation physique et de gymnastique volontaire;1;;;1;1;;;1;0;837;409;132;223;54;270;461;106
77075;77144;CHALIFERT;48.8896421,2.7725465;FF de tennis de table;2;;2;;;;;;0;1212;581;146;347;88;323;711;178
77075;77144;CHALIFERT;48.8896421,2.7725465;FF de rugby;7;6;1;;;;;;0;1212;581;146;347;88;323;711;178
77075;77144;CHALIFERT;48.8896421,2.7725465;FF de karaté et disciplines associées;14;8;5;1;5;1;3;1;0;1212;581;146;347;88;323;711;178
77075;77144;CHALIFERT;48.8896421,2.7725465;FF de la montagne et de l'escalade;7;2;5;;;;;;0;1212;581;146;347;88;323;711;178
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF de badminton;26;9;17;;7;3;4;;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF de football;220;117;103;;8;2;6;;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF de handball;74;52;23;;25;18;7;;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF de volley-ball;38;21;16;;18;13;5;;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF de golf;96;5;74;17;25;2;20;3;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF de sports de contact et disciplines associées;24;8;12;4;3;1;2;;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;FF du sport travailliste;1;;1;;1;;1;;0;8675;4341;1141;2879;320;2327;5730;617
77307;77144;MONTEVRAIN;48.8741286,2.748344;Union nationale du sport scolaire (UNSS);26;22;4;;;;;;0;8675;4341;1141;2879;320;2327;5730;617
77439;77148;SALINS;48.4215161,3.0202673;FF d'escrime;1;1;;;;;;;0;1022;522;137;251;133;281;507;233
77439;77148;SALINS;48.4215161,3.0202673;FF de karaté et disciplines associées;6;5;1;;3;2;1;;0;1022;522;137;251;133;281;507;233
77180;77150;FEROLLES ATTILLY;48.7329993,2.6283253;FF de lutte;2;;2;;1;;1;;0;1123;555;151;301;104;318;611;195
77249;77150;LESIGNY;48.7441196,2.6146976;FF de la retraite sportive;2;;;2;;;;;0;7442;3766;1004;2105;657;2132;4047;1263
77249;77150;LESIGNY;48.7441196,2.6146976;FF du sport universitaire;11;;11;;4;;4;;0;7442;3766;1004;2105;657;2132;4047;1263
77249;77150;LESIGNY;48.7441196,2.6146976;Union nationale des clubs universitaires;1;;1;;;;;;0;7442;3766;1004;2105;657;2132;4047;1263
77140;77154;COUTENCON;48.4700156,2.9929878;FF de tennis;2;2;;;;;;;0;285;146;42;88;16;76;171;38
77140;77154;COUTENCON;48.4700156,2.9929878;FF d'éducation physique et de gymnastique volontaire;5;1;3;1;5;1;3;1;0;285;146;42;88;16;76;171;38
77509;77154;VILLENEUVE LES BORDES;48.4893562,3.0449814;FF de basketball;1;1;;;;;;;0;612;307;89;175;43;178;352;81
77509;77154;VILLENEUVE LES BORDES;48.4893562,3.0449814;FF de ski;1;;;1;;;;;0;612;307;89;175;43;178;352;81
77509;77154;VILLENEUVE LES BORDES;48.4893562,3.0449814;FF de tennis;3;2;1;;;;;;0;612;307;89;175;43;178;352;81
77509;77154;VILLENEUVE LES BORDES;48.4893562,3.0449814;Fédération sportive des ASPTT;1;;1;;;;;;0;612;307;89;175;43;178;352;81
77465;77156;THOURY FEROTTES;48.2915087,2.9414205;FF d'athlétisme;2;;1;1;2;;1;1;0;668;330;76;188;66;187;369;112
77465;77156;THOURY FEROTTES;48.2915087,2.9414205;FF de ski nautique;3;3;;;1;1;;;0;668;330;76;188;66;187;369;112
77073;77160;CHALAUTRE LA PETITE;48.5289233,3.313947;FF de rugby;4;4;;;;;;;0;563;298;82;153;63;151;283;129
77073;77160;CHALAUTRE LA PETITE;48.5289233,3.313947;FF d'aéronautique;1;;;1;;;;;0;563;298;82;153;63;151;283;129
77090;77160;LA CHAPELLE ST SULPICE;48.5556933,3.1802688;FF de basketball;1;1;;;;;;;0;213;102;35;57;10;66;118;29
77109;77160;CHENOISE;48.616403,3.1921546;FF d'escrime;1;1;;;;;;;0;1290;645;161;335;149;342;675;272
77109;77160;CHENOISE;48.616403,3.1921546;FF de karaté et disciplines associées;3;1;2;;;;;;0;1290;645;161;335;149;342;675;272
77149;77160;CUCHARMOY;48.5830853,3.1938424;FF de badminton;1;;1;;1;;1;;0;242;117;33;67;17;58;147;36
77368;77160;POIGNY;48.5393825,3.2825237;FF de badminton;4;3;1;;2;2;;;0;499;249;72;141;36;142;279;78
77379;77160;PROVINS;48.561258,3.2973927;FF de basketball;63;46;17;;20;14;6;;8;12301;6483;1558;3245;1680;3243;6309;2750
77379;77160;PROVINS;48.561258,3.2973927;FF d'escrime;14;9;4;1;2;1;1;;0;12301;6483;1558;3245;1680;3243;6309;2750
77379;77160;PROVINS;48.561258,3.2973927;FF de triathlon;9;2;5;2;;;;;0;12301;6483;1558;3245;1680;3243;6309;2750
77379;77160;PROVINS;48.561258,3.2973927;FF de motocyclisme;3;1;2;;;;;;0;12301;6483;1558;3245;1680;3243;6309;2750
77379;77160;PROVINS;48.561258,3.2973927;FF handisport;1;;1;;;;;;0;12301;6483;1558;3245;1680;3243;6309;2750
77391;77160;ROUILLY;48.5835795,3.2893256;FF d'athlétisme;2;1;1;;1;1;;;0;486;235;59;114;62;121;246;119
77391;77160;ROUILLY;48.5835795,3.2893256;FF de gymnastique;1;1;;;1;1;;;0;486;235;59;114;62;121;246;119
77391;77160;ROUILLY;48.5835795,3.2893256;FF du sport automobile;2;;2;;;;;;0;486;235;59;114;62;121;246;119
77403;77160;ST BRICE;48.5679822,3.3254721;FF de handball;1;;1;;;;;;0;693;350;78;179;93;139;365;188
77403;77160;ST BRICE;48.5679822,3.3254721;FF de karaté et disciplines associées;2;1;1;;;;;;0;693;350;78;179;93;139;365;188
77154;77163;DAMMARTIN SUR TIGEAUX;48.8167695,2.9223782;FF de la retraite sportive;1;;1;;;;;;0;889;468;150;253;65;259;503;127
77318;77163;MORTCERF;48.7883743,2.9174924;FF de rugby;11;3;8;;;;;;0;1467;753;178;413;162;375;832;260
77318;77163;MORTCERF;48.7883743,2.9174924;FF d'éducation physique et de gymnastique volontaire;3;;2;1;3;;2;1;0;1467;753;178;413;162;375;832;260
77318;77163;MORTCERF;48.7883743,2.9174924;Fédération sportive des ASPTT;1;;1;;;;;;0;1467;753;178;413;162;375;832;260
77181;77164;FERRIERES;48.8233494,2.7064668;FF de judo-jujitsu et disciplines associées;97;52;24;21;51;19;16;16;0;2198;1083;303;618;162;602;1267;329
77181;77164;FERRIERES;48.8233494,2.7064668;FF de taekwondo et disciplines associées;3;1;2;;1;1;;;0;2198;1083;303;618;162;602;1267;329
77181;77164;FERRIERES;48.8233494,2.7064668;FF de tir;6;1;5;;1;;1;;0;2198;1083;303;618;162;602;1267;329
77181;77164;FERRIERES;48.8233494,2.7064668;FF de rugby;5;1;4;;;;;;0;2198;1083;303;618;162;602;1267;329
77181;77164;FERRIERES;48.8233494,2.7064668;Fédération sportive des ASPTT;2;1;;1;;;;;0;2198;1083;303;618;162;602;1267;329
77150;77165;CUISY;49.0204469,2.7724619;FF de boxe;1;;1;;;;;;0;442;227;76;121;30;131;244;67
77150;77165;CUISY;49.0204469,2.7724619;FF de tennis;5;3;2;;1;1;;;0;442;227;76;121;30;131;244;67
77193;77165;FORFRY;49.05775,2.8479826;FF de judo-jujitsu et disciplines associées;2;2;;;;;;;0;270;129;41;77;11;92;161;17
77233;77165;IVERNY;48.9997147,2.787932;FF de judo-jujitsu et disciplines associées;15;14;1;;3;3;;;0;588;301;97;172;32;180;346;62
77233;77165;IVERNY;48.9997147,2.787932;FF de tir;3;;3;;;;;;0;588;301;97;172;32;180;346;62
77233;77165;IVERNY;48.9997147,2.787932;FF d'aéronautique;1;;1;;;;;;0;588;301;97;172;32;180;346;62
77364;77165;LE PLESSIS AUX BOIS;49.0033386,2.7692702;FF de triathlon;2;1;1;;;;;;0;240;112;35;62;15;79;137;24
77366;77165;LE PLESSIS L EVEQUE;49.00856,2.784366;FF de karaté et disciplines associées;1;1;;;;;;;0;251;119;30;74;15;68;148;35
77437;77165;ST SOUPPLETS;49.0379986,2.8038303;FF de tir;6;;6;;;;;;0;3249;1685;503;962;220;1007;1851;390
77437;77165;ST SOUPPLETS;49.0379986,2.8038303;FF de karaté et disciplines associées;7;3;4;;2;2;;;0;3249;1685;503;962;220;1007;1851;390
77175;77166;EVRY GREGY SUR YERRE;48.6560723,2.6362499;FF de gymnastique;10;6;4;;7;3;4;;0;2399;1192;332;660;200;683;1312;404
77175;77166;EVRY GREGY SUR YERRE;48.6560723,2.6362499;FF de handball;9;7;2;;4;2;2;;0;2399;1192;332;660;200;683;1312;404
77175;77166;EVRY GREGY SUR YERRE;48.6560723,2.6362499;FF de tennis de table;7;5;1;1;;;;;0;2399;1192;332;660;200;683;1312;404
77175;77166;EVRY GREGY SUR YERRE;48.6560723,2.6362499;FF du sport automobile;1;;;1;;;;;0;2399;1192;332;660;200;683;1312;404
77175;77166;EVRY GREGY SUR YERRE;48.6560723,2.6362499;FF du sport universitaire;1;;1;;;;;;0;2399;1192;332;660;200;683;1312;404
77217;77166;GRISY SUISNES;48.6851555,2.6654299;FF de handball;13;7;6;;2;1;1;;0;2428;1219;339;667;213;669;1354;405
77217;77166;GRISY SUISNES;48.6851555,2.6654299;FF de natation;2;1;1;;2;1;1;;0;2428;1219;339;667;213;669;1354;405
77217;77166;GRISY SUISNES;48.6851555,2.6654299;Fédération sportive des ASPTT;4;1;3;;1;1;;;0;2428;1219;339;667;213;669;1354;405
77016;77167;BAGNEAUX SUR LOING;48.2314677,2.7042711;FF de boxe;5;;5;;2;;2;;0;1704;890;234;479;177;461;937;305
77016;77167;BAGNEAUX SUR LOING;48.2314677,2.7042711;FF de judo-jujitsu et disciplines associées;6;4;2;;1;1;;;0;1704;890;234;479;177;461;937;305
77016;77167;BAGNEAUX SUR LOING;48.2314677,2.7042711;FF de tennis de table;1;1;;;;;;;0;1704;890;234;479;177;461;937;305
77016;77167;BAGNEAUX SUR LOING;48.2314677,2.7042711;FF de motocyclisme;2;;2;;;;;;0;1704;890;234;479;177;461;937;305
77016;77167;BAGNEAUX SUR LOING;48.2314677,2.7042711;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;;1;1;;;1;0;1704;890;234;479;177;461;937;305
77178;77167;FAY LES NEMOURS;48.2318908,2.6759727;FF d'athlétisme;3;3;;;1;1;;;0;478;240;61;131;47;131;258;89
77178;77167;FAY LES NEMOURS;48.2318908,2.6759727;FF de roller sports;2;1;1;;2;1;1;;0;478;240;61;131;47;131;258;89
77348;77167;ORMESSON;48.2445017,2.6526868;FF de tennis de table;2;1;1;;;;;;0;273;137;37;72;28;79;139;55
77348;77167;ORMESSON;48.2445017,2.6526868;FF de karaté et disciplines associées;2;2;;;1;1;;;0;273;137;37;72;28;79;139;55
77370;77167;POLIGNY;48.224132,2.7448859;FF de boxe;1;;1;;1;;1;;0;821;396;81;218;97;202;433;186
77370;77167;POLIGNY;48.224132,2.7448859;FF de football;13;6;6;1;;;;;0;821;396;81;218;97;202;433;186
77370;77167;POLIGNY;48.224132,2.7448859;FF de roller sports;3;2;1;;3;2;1;;0;821;396;81;218;97;202;433;186
77370;77167;POLIGNY;48.224132,2.7448859;FF d'éducation physique et de gymnastique volontaire;13;;5;8;12;;5;7;0;821;396;81;218;97;202;433;186
77370;77167;POLIGNY;48.224132,2.7448859;Union nationale sportive Léo Lagrange;3;;;1;;;;;0;821;396;81;218;97;202;433;186
77106;77169;CHAUFFRY;48.8190373,3.1857769;FF de basketball;5;4;1;;2;2;;;0;992;497;125;291;81;277;564;151
77106;77169;CHAUFFRY;48.8190373,3.1857769;FF de football;17;8;9;;;;;;0;992;497;125;291;81;277;564;151
77106;77169;CHAUFFRY;48.8190373,3.1857769;FF d'altérophilie, musculation, force athlétique et culturisme;1;;1;;;;;;0;992;497;125;291;81;277;564;151
77106;77169;CHAUFFRY;48.8190373,3.1857769;FF de taekwondo et disciplines associées;2;2;;;1;1;;;0;992;497;125;291;81;277;564;151
77106;77169;CHAUFFRY;48.8190373,3.1857769;FF du sport automobile;2;1;1;;;;;;0;992;497;125;291;81;277;564;151
77411;77169;ST GERMAIN SOUS DOUE;48.8521413,3.1424526;FF de gymnastique;4;4;;;4;4;;;0;482;240;82;130;27;162;257;63
77411;77169;ST GERMAIN SOUS DOUE;48.8521413,3.1424526;FF de karaté et disciplines associées;5;4;1;;2;1;1;;0;482;240;82;130;27;162;257;63
77436;77169;ST SIMEON;48.798484,3.202963;FF de natation;5;4;1;;3;3;;;0;866;439;126;239;75;249;474;144
77436;77169;ST SIMEON;48.798484,3.202963;FF d'éducation physique et de gymnastique volontaire;3;;2;1;3;;2;1;0;866;439;126;239;75;249;474;144
77053;77170;BRIE COMTE ROBERT;48.6904522,2.6166737;FF de tir;52;17;27;9;7;3;3;1;0;16251;8447;2206;4787;1454;4480;9292;2479
77053;77170;BRIE COMTE ROBERT;48.6904522,2.6166737;FF d'aéronautique;17;1;10;6;1;;1;;0;16251;8447;2206;4787;1454;4480;9292;2479
77053;77170;BRIE COMTE ROBERT;48.6904522,2.6166737;FF de vol à voile;1;;;1;;;;;0;16251;8447;2206;4787;1454;4480;9292;2479
77053;77170;BRIE COMTE ROBERT;48.6904522,2.6166737;FF de vol libre;9;3;6;;;;;;0;16251;8447;2206;4787;1454;4480;9292;2479
77053;77170;BRIE COMTE ROBERT;48.6904522,2.6166737;FF de sports de contact et disciplines associées;5;1;4;;;;;;0;16251;8447;2206;4787;1454;4480;9292;2479
77127;77170;COUBERT;48.6726066,2.6954544;FF de boxe;1;;1;;;;;;0;1821;931;209;495;227;422;1043;356
77127;77170;COUBERT;48.6726066,2.6954544;FF de tennis de table;1;;1;;;;;;0;1821;931;209;495;227;422;1043;356
77127;77170;COUBERT;48.6726066,2.6954544;FF de golf;5;;5;;1;;1;;0;1821;931;209;495;227;422;1043;356
77127;77170;COUBERT;48.6726066,2.6954544;FF de rugby;1;;1;;;;;;0;1821;931;209;495;227;422;1043;356
77450;77170;SERVON;48.671688,2.695835;FF de basketball;3;3;;;2;2;;;0;2974;1520;417;835;269;831;1653;491
77450;77170;SERVON;48.671688,2.695835;FF de football;130;86;43;1;5;2;3;;0;2974;1520;417;835;269;831;1653;491
77450;77170;SERVON;48.671688,2.695835;FF des sports de glace;1;;1;;1;;1;;0;2974;1520;417;835;269;831;1653;491
77450;77170;SERVON;48.671688,2.695835;FF de tir;14;2;10;2;1;;1;;0;2974;1520;417;835;269;831;1653;491
77246;77171;LECHELLE;48.5770413,3.3893219;FF de natation;1;1;;;1;1;;;0;558;285;84;153;48;164;297;97
77246;77171;LECHELLE;48.5770413,3.3893219;F nationale du sport en milieu rural;9;2;7;;8;2;6;;0;558;285;84;153;48;164;297;97
77459;77171;SOURDUN;48.5350824,3.3480231;FF de tir à l'arc;3;;1;2;1;;1;;0;1430;682;191;368;124;436;761;234
77459;77171;SOURDUN;48.5350824,3.3480231;FF du sport automobile;1;;1;;;;;;0;1430;682;191;368;124;436;761;234
77114;77173;CHEVRY COSSIGNY;48.7244459,2.6617094;FF de badminton;11;2;9;;3;;3;;0;3706;1843;592;1028;223;1205;2067;434
77114;77173;CHEVRY COSSIGNY;48.7244459,2.6617094;FF de rugby;11;3;8;;;;;;0;3706;1843;592;1028;223;1205;2067;434
77114;77173;CHEVRY COSSIGNY;48.7244459,2.6617094;FF du sport automobile;3;1;2;;;;;;0;3706;1843;592;1028;223;1205;2067;434
77114;77173;CHEVRY COSSIGNY;48.7244459,2.6617094;FF de danse;3;;3;;2;;2;;0;3706;1843;592;1028;223;1205;2067;434
77114;77173;CHEVRY COSSIGNY;48.7244459,2.6617094;FF de ski nautique;1;1;;;1;1;;;0;3706;1843;592;1028;223;1205;2067;434
77114;77173;CHEVRY COSSIGNY;48.7244459,2.6617094;FF de vol libre;3;;3;;;;;;0;3706;1843;592;1028;223;1205;2067;434
77508;77174;VILLENEUVE LE COMTE;48.8137607,2.8298314;FF d'athlétisme;11;9;2;;5;5;;;0;1778;880;234;502;144;474;1034;270
77510;77174;VILLENEUVE ST DENIS;48.815681,2.794132;FF de danse;4;3;1;;3;3;;;0;714;378;77;188;113;156;372;187
77326;77176;NANDY;48.5813635,2.564017;FF de basketball;51;29;21;1;20;13;7;;0;5814;2990;957;1754;280;1900;3341;574
77326;77176;NANDY;48.5813635,2.564017;FF de football;212;113;99;;9;2;7;;0;5814;2990;957;1754;280;1900;3341;574
77326;77176;NANDY;48.5813635,2.564017;FF de handball;30;22;8;;7;4;3;;0;5814;2990;957;1754;280;1900;3341;574
77326;77176;NANDY;48.5813635,2.564017;FF de ski nautique;8;5;3;;1;1;;;0;5814;2990;957;1754;280;1900;3341;574
77326;77176;NANDY;48.5813635,2.564017;FF des clubs alpins et de montagne;2;;;2;1;;;1;0;5814;2990;957;1754;280;1900;3341;574
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF d'athlétisme;259;191;66;2;118;92;26;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de boxe;1;;1;;;;;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF des sports de glace;2;;2;;2;;2;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de natation;237;191;46;;116;101;15;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de tir;23;2;15;6;2;;2;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de bowling et de sports de quilles;10;;10;;1;;1;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de danse;152;125;27;;142;118;24;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de motocyclisme;18;5;13;;1;;1;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de ski nautique;2;1;1;;1;1;;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;FF de spéléologie;1;;1;;;;;;0;28599;14653;4998;8433;1222;10002;16287;2311
77445;77176;SAVIGNY LE TEMPLE;48.5848957,2.5864042;Union nationale des clubs universitaires;2;1;1;;;;;;0;28599;14653;4998;8433;1222;10002;16287;2311
77055;77177;BROU SUR CHANTEREINE;48.8856842,2.6289001;FF de badminton;8;;8;;2;;2;;0;4254;2231;593;1253;385;1173;2431;650
77055;77177;BROU SUR CHANTEREINE;48.8856842,2.6289001;FF de gymnastique;41;37;4;;36;32;4;;0;4254;2231;593;1253;385;1173;2431;650
77055;77177;BROU SUR CHANTEREINE;48.8856842,2.6289001;FF de taekwondo et disciplines associées;10;7;3;;2;2;;;0;4254;2231;593;1253;385;1173;2431;650
77055;77177;BROU SUR CHANTEREINE;48.8856842,2.6289001;FF de tennis de table;15;10;4;1;;;;;0;4254;2231;593;1253;385;1173;2431;650
77055;77177;BROU SUR CHANTEREINE;48.8856842,2.6289001;FF de rugby;13;9;4;;;;;;0;4254;2231;593;1253;385;1173;2431;650
77055;77177;BROU SUR CHANTEREINE;48.8856842,2.6289001;Fédération sportive des ASPTT;1;1;;;;;;;0;4254;2231;593;1253;385;1173;2431;650
77344;77178;OISSERY;49.0706669,2.8171929;FF d'athlétisme;13;8;5;;5;2;3;;0;2133;1061;370;624;68;762;1230;141
77344;77178;OISSERY;49.0706669,2.8171929;FF de motocyclisme;2;;2;;;;;;0;2133;1061;370;624;68;762;1230;141
77430;77178;ST PATHUS;49.0745,2.79415;FF de volley-ball;10;7;3;;5;3;2;;0;5723;2867;889;1687;291;1820;3317;586
77430;77178;ST PATHUS;49.0745,2.79415;FF d'aéronautique;5;;2;2;;;;;0;5723;2867;889;1687;291;1820;3317;586
77139;77181;COURTRY;48.5279296,2.7516142;FF des sociétés d'aviron;1;;1;;1;;1;;0;6156;3135;847;1780;508;1752;3435;969
77139;77181;COURTRY;48.5279296,2.7516142;FF de football;223;128;95;;9;2;7;;0;6156;3135;847;1780;508;1752;3435;969
77139;77181;COURTRY;48.5279296,2.7516142;FF de tennis;180;83;85;12;44;17;26;1;0;6156;3135;847;1780;508;1752;3435;969
77139;77181;COURTRY;48.5279296,2.7516142;FF d'aéromodélisme;3;1;2;;;;;;0;6156;3135;847;1780;508;1752;3435;969
77139;77181;COURTRY;48.5279296,2.7516142;FF de vol libre;3;;3;;;;;;0;6156;3135;847;1780;508;1752;3435;969
77363;77181;LE PIN;48.914453,2.629066;FF des sociétés d'aviron;1;;1;;;;;;0;1183;576;144;344;88;305;715;163
77363;77181;LE PIN;48.914453,2.629066;FF de basketball;3;2;1;;1;1;;;0;1183;576;144;344;88;305;715;163
77363;77181;LE PIN;48.914453,2.629066;FF de tennis de table;5;3;2;;1;1;;;0;1183;576;144;344;88;305;715;163
77363;77181;LE PIN;48.914453,2.629066;FF de tir à l'arc;1;;;1;;;;;0;1183;576;144;344;88;305;715;163
77146;77183;CROISSY BEAUBOURG;48.8279162,2.659279;FF d'athlétisme;4;2;2;;2;1;1;;0;2010;994;222;584;188;478;1141;391
77146;77183;CROISSY BEAUBOURG;48.8279162,2.659279;FF de karaté et disciplines associées;3;;3;;;;;;0;2010;994;222;584;188;478;1141;391
77146;77183;CROISSY BEAUBOURG;48.8279162,2.659279;FF d'éducation physique et de gymnastique volontaire;7;;3;4;6;;3;3;0;2010;994;222;584;188;478;1141;391
77169;77184;EMERAINVILLE;48.8128409,2.6130509;FF de badminton;14;2;12;;4;;4;;1;7349;3710;970;2364;376;2023;4610;716
77169;77184;EMERAINVILLE;48.8128409,2.6130509;FF de judo-jujitsu et disciplines associées;125;100;25;;33;25;8;;18;7349;3710;970;2364;376;2023;4610;716
77169;77184;EMERAINVILLE;48.8128409,2.6130509;FF de lutte;1;;1;;;;;;0;7349;3710;970;2364;376;2023;4610;716
77169;77184;EMERAINVILLE;48.8128409,2.6130509;FF d'aéromodélisme;2;1;1;;;;;;1;7349;3710;970;2364;376;2023;4610;716
77169;77184;EMERAINVILLE;48.8128409,2.6130509;FF de roller sports;9;6;3;;2;2;;;1;7349;3710;970;2364;376;2023;4610;716
77169;77184;EMERAINVILLE;48.8128409,2.6130509;FF de vol libre;3;;3;;;;;;0;7349;3710;970;2364;376;2023;4610;716
77258;77185;LOGNES;48.8323,2.63387;FF d'athlétisme;29;7;22;;11;3;8;;0;14560;7503;2159;4734;611;4256;9057;1248
77258;77185;LOGNES;48.8323,2.63387;FF de gymnastique;19;9;10;;13;6;7;;0;14560;7503;2159;4734;611;4256;9057;1248
77258;77185;LOGNES;48.8323,2.63387;FF de natation;67;38;25;4;38;17;18;3;0;14560;7503;2159;4734;611;4256;9057;1248
77258;77185;LOGNES;48.8323,2.63387;FF de danse;5;;5;;3;;3;;0;14560;7503;2159;4734;611;4256;9057;1248
77258;77185;LOGNES;48.8323,2.63387;FF de karaté et disciplines associées;57;33;23;1;13;7;6;;0;14560;7503;2159;4734;611;4256;9057;1248
77258;77185;LOGNES;48.8323,2.63387;FF de la montagne et de l'escalade;4;2;2;;;;;;0;14560;7503;2159;4734;611;4256;9057;1248
